10,METADOC-BELOW-SJOB-FIL-MRK-SRT ,0,0,0,string,,2521,1,1,0,0,,Y
10,METADOC-BELOW-SJOB-FIL-MRK-GRP ,1,0,0,integer,unsigned,2522,4,4,4,0,,Y
10,METADOC-BELOW-SJOB-FIL-MRK-GRP ,2,0,0,integer,unsigned,2526,4,4,4,0,,Y
10,METADOC-BELOW-SJOB-FIL-MRK-GRP ,3,0,0,integer,unsigned,2530,4,4,4,0,,Y
10,METADOC-BELOW-SJOB-FIL-MRK-GRP ,4,0,0,integer,unsigned,2534,4,4,4,0,,Y
10,METADOC-BELOW-SJOB-FIL-MRK-GRP ,5,0,0,integer,unsigned,2538,4,4,4,0,,Y
10,METADOC-BELOW-SJOB-FIL-MRK-GRP ,6,0,0,integer,unsigned,2542,4,4,4,0,,Y
10,METADOC-BELOW-SJOB-FIL-MRK-GRP ,7,0,0,integer,unsigned,2546,4,4,4,0,,Y
10,METADOC-BELOW-SJOB-FIL-MRK-GRP ,8,0,0,integer,unsigned,2550,4,4,4,0,,Y
